title,link,views,week_day,day,month,year,hour,minute,second
نقطه پايان بر مقوله «كشت خشخاش» در ایران,https://www.iranjib.ir/shownews/138449/نقطه-پايان-بر-مقوله-«كشت-خشخاش»-در-ایران/,4232,پنجشنبه,8,آبان,1404,9,22,38
محاکمه مرد تعمیرکار که همسایه اش را کشت,https://www.iranjib.ir/shownews/138448/محاکمه-مرد-تعمیرکار-که-همسایه-اش-را-کشت/,3017,پنجشنبه,8,آبان,1404,9,17,42
چرا جداسازی آب شرب و مصرفی بعید به نظر میرسد؟,https://www.iranjib.ir/shownews/138443/چرا-جداسازی-آب-شرب-و-مصرفی-بعید-به-نظر-میرسد؟/,1737,پنجشنبه,8,آبان,1404,8,56,43
سیم کارت های فیزیکی بزودی حذف خواهند شد,https://www.iranjib.ir/shownews/138441/سیم-کارت-های-فیزیکی-بزودی-حذف-خواهند-شد/,6953,پنجشنبه,8,آبان,1404,8,43,48
ترامپ دستور از سرگیری آزمایش سلاح‌های هسته‌ای را صادر کرد,https://www.iranjib.ir/shownews/138440/ترامپ-دستور-از-سرگیری-آزمایش-سلاح‌های-هسته‌ای-را-صادر-کرد/,980,پنجشنبه,8,آبان,1404,8,39,36
آمریکا معافیت تحریم‌های بندر چابهار را تمدید کرد,https://www.iranjib.ir/shownews/138437/آمریکا-معافیت-تحریم‌های-بندر-چابهار-را-تمدید-کرد/,2553,پنجشنبه,8,آبان,1404,7,47,24
گیر قانونی شدن تعطیلی روزهای پنجشنبه‌,https://www.iranjib.ir/shownews/138436/گیر-قانونی-شدن-تعطیلی-روزهای-پنجشنبه‌/,2653,پنجشنبه,8,آبان,1404,7,42,53
تکذیب شایعه ابردزدی ترکیه با یک تصویر,https://www.iranjib.ir/shownews/138435/تکذیب-شایعه-ابردزدی-ترکیه-با-یک-تصویر/,4704,پنجشنبه,8,آبان,1404,7,37,36
ماجرای بازگرداندن بانک آینده به علی انصاری,https://www.iranjib.ir/shownews/138434/ماجرای-بازگرداندن-بانک-آینده-به-علی-انصاری/,5523,پنجشنبه,8,آبان,1404,7,33,4
آواکس ایرانی متولد می‌شود,https://www.iranjib.ir/shownews/138432/آواکس-ایرانی-متولد-می‌شود/,37898,پنجشنبه,8,آبان,1404,7,19,19
کاهش 40 میلیون تومانی قیمت آیفون ۱۷ پرومکس,https://www.iranjib.ir/shownews/138431/کاهش-40-میلیون-تومانی-قیمت-آیفون-۱۷-پرومکس/,11643,چهارشنبه,7,آبان,1404,22,57,0
جریمه جدید برای سربازان فراری و غائب,https://www.iranjib.ir/shownews/138430/جریمه-جدید-برای-سربازان-فراری-و-غائب/,8257,چهارشنبه,7,آبان,1404,22,28,42
1,https://www.iranjib.ir/jax/showarchive.php?p=1&_id=1,6789101112131415161718192024,,,,,0,0,0
سرانه مصرف برق خانگی ایران ۳برابر متوسط جهانی,https://www.iranjib.ir/shownews/138429/سرانه-مصرف-برق-خانگی-ایران-۳برابر-متوسط-جهانی/,896,چهارشنبه,7,آبان,1404,21,55,22
نرخ واقعی تخم مرغ چقدر است؟,https://www.iranjib.ir/shownews/138428/نرخ-واقعی-تخم-مرغ-چقدر-است؟/,1966,چهارشنبه,7,آبان,1404,21,18,18
بخشودگی جرایم مالیات ارزش افزوده با این شرط,https://www.iranjib.ir/shownews/138427/بخشودگی-جرایم-مالیات-ارزش-افزوده-با-این-شرط/,5454,چهارشنبه,7,آبان,1404,20,37,1
اتصال کد ملی به کد پستی فقط با سامانه املاک و اسکان,https://www.iranjib.ir/shownews/138426/اتصال-کد-ملی-به-کد-پستی-فقط-با-سامانه-املاک-و-اسکان/,4777,چهارشنبه,7,آبان,1404,20,1,7
سویه جدید تب برفکی کنترل شد,https://www.iranjib.ir/shownews/138424/سویه-جدید-تب-برفکی-کنترل-شد/,922,چهارشنبه,7,آبان,1404,19,36,27
بخشنامه جدید بانک مرکزی به بانک ها,https://www.iranjib.ir/shownews/138423/بخشنامه-جدید-بانک-مرکزی-به-بانک-ها/,12970,چهارشنبه,7,آبان,1404,18,56,33
مجوز ورود کامیون‌های بلاتکلیف به کشور صادر شد,https://www.iranjib.ir/shownews/138425/مجوز-ورود-کامیون‌های-بلاتکلیف-به-کشور-صادر-شد/,3635,چهارشنبه,7,آبان,1404,18,22,33
رشد 33 هزار واحدی شاخص کل بورس امروز,https://www.iranjib.ir/shownews/138422/رشد-33-هزار-واحدی-شاخص-کل-بورس-امروز/,74,چهارشنبه,7,آبان,1404,18,22,14
برنامه اصلاحی بانک مرکزی درباره 5 بانک ناتراز اعلام شد,https://www.iranjib.ir/shownews/138421/برنامه-اصلاحی-بانک-مرکزی-درباره-5-بانک-ناتراز-اعلام-شد/,4247,چهارشنبه,7,آبان,1404,18,6,30
قیمت کارخانه ای موتورسیکلت‌های کبیرموتور (آبان 1404),https://www.iranjib.ir/shownews/138420/قیمت-کارخانه-ای-موتورسیکلت‌های-کبیرموتور-(آبان-1404)/,25124,چهارشنبه,7,آبان,1404,15,47,56
برکناری 7 مشاور مدیرعامل شرکت آسمان,https://www.iranjib.ir/shownews/138419/برکناری-7-مشاور-مدیرعامل-شرکت-آسمان/,5615,چهارشنبه,7,آبان,1404,15,33,22
درآمد 30 میلیون تومانی در تهران، فقط شرط دوام است,https://www.iranjib.ir/shownews/138418/درآمد-30-میلیون-تومانی-در-تهران،-فقط-شرط-دوام-است/,4126,چهارشنبه,7,آبان,1404,14,44,25
مسدودی دوباره کیف‌پول‌ تتر ایرانی‌ها,https://www.iranjib.ir/shownews/138417/مسدودی-دوباره-کیف‌پول‌-تتر-ایرانی‌ها/,3685,چهارشنبه,7,آبان,1404,14,9,43
نطق تند رسایی علیه خاتمی و فائزه هاشمی,https://www.iranjib.ir/shownews/138416/نطق-تند-رسایی-علیه-خاتمی-و-فائزه-هاشمی/,4098,چهارشنبه,7,آبان,1404,13,8,45
شاخص بورس تهران در آخرین روز کاری هفته,https://www.iranjib.ir/shownews/138415/شاخص-بورس-تهران-در-آخرین-روز-کاری-هفته/,2207,چهارشنبه,7,آبان,1404,13,4,28
قیمت سکه و طلا امروز چهارشنبه 1404/08/07,https://www.iranjib.ir/shownews/138414/قیمت-سکه-و-طلا-امروز-چهارشنبه-1404-08-07/,35773,چهارشنبه,7,آبان,1404,12,57,17
افزايش نجومی اجاره اتاق در تهران,https://www.iranjib.ir/shownews/138405/افزايش-نجومی-اجاره-اتاق-در-تهران/,4952,چهارشنبه,7,آبان,1404,12,12,26
شرکت های مجاز واردات بنزین سوپر به گمرک معرفی شدند,https://www.iranjib.ir/shownews/138413/شرکت-های-مجاز-واردات-بنزین-سوپر-به-گمرک-معرفی-شدند/,1681,چهارشنبه,7,آبان,1404,11,50,24
معرفی بهترین روش سرمایه‌گذاری با سود مطمئن در سال 1404,https://www.iranjib.ir/shownews/138412/معرفی-بهترین-روش-سرمایه‌گذاری-با-سود-مطمئن-در-سال-1404/,2840,چهارشنبه,7,آبان,1404,11,36,16
قیمت روز انواع گوشی سامسونگ در بازار 1404/08/07,https://www.iranjib.ir/shownews/138411/قیمت-روز-انواع-گوشی-سامسونگ-در-بازار-1404-08-07/,9403,چهارشنبه,7,آبان,1404,10,25,3
طرح جایگزینی مدیران خودرو، ایده عملی برای خرید خودروی نو,https://www.iranjib.ir/shownews/138410/طرح-جایگزینی-مدیران-خودرو،-ایده-عملی-برای-خرید-خودروی-نو/,28046,چهارشنبه,7,آبان,1404,10,23,49
جریمه روزانه 200 هزار تومانی برای نداشتن معاینه فنی,https://www.iranjib.ir/shownews/138409/جریمه-روزانه-200-هزار-تومانی-برای-نداشتن-معاینه-فنی/,20624,چهارشنبه,7,آبان,1404,9,58,36
شرایط جدید فروش کیا K5 با قیمت جدید (آبان 1404),https://www.iranjib.ir/shownews/138408/شرایط-جدید-فروش-کیا-K5-با-قیمت-جدید-(آبان-1404)/,17063,چهارشنبه,7,آبان,1404,9,5,50
مشتریان پروپاقرص سیگار ایرانی,https://www.iranjib.ir/shownews/138407/مشتریان-پروپاقرص-سیگار-ایرانی-/,11478,چهارشنبه,7,آبان,1404,8,54,47
بهای طلا امروز چهارشنبه در بازارهای جهانی,https://www.iranjib.ir/shownews/138406/بهای-طلا-امروز-چهارشنبه-در-بازارهای-جهانی/,2458,چهارشنبه,7,آبان,1404,8,51,41
بارش پراکنده باران در 5 استان کشور,https://www.iranjib.ir/shownews/138404/بارش-پراکنده-باران-در-5-استان-کشور/,2393,چهارشنبه,7,آبان,1404,8,12,45
افزایش بی‌سابقه دستمزد‌ها پس از خروج اتباع افغان,https://www.iranjib.ir/shownews/138403/افزایش-بی‌سابقه-دستمزد‌ها-پس-از-خروج-اتباع-افغان/,4269,چهارشنبه,7,آبان,1404,8,10,9
لیست قیمت جدید آپارتمان در شهر تهران 1404/08/07,https://www.iranjib.ir/shownews/138402/لیست-قیمت-جدید-آپارتمان-در-شهر-تهران-1404-08-07/,10563,چهارشنبه,7,آبان,1404,7,48,18
زمین 99 ساله توجیه اقتصادی ندارد,https://www.iranjib.ir/shownews/138401/زمین-99-ساله-توجیه-اقتصادی-ندارد/,1285,چهارشنبه,7,آبان,1404,7,13,24
دلیل تردد خودروهای گران‌قیمت با پلاک غیرایرانی,https://www.iranjib.ir/shownews/138400/دلیل-تردد-خودروهای-گران‌قیمت-با-پلاک-غیرایرانی/,10508,چهارشنبه,7,آبان,1404,7,5,44
مصرف ماینرها معادل 4 برابر صادرات برق ایران است,https://www.iranjib.ir/shownews/138399/مصرف-ماینرها-معادل-4-برابر-صادرات-برق-ایران-است/,682,چهارشنبه,7,آبان,1404,6,52,21
وضعیت بنزین در بودجه سال ۱۴۰۵,https://www.iranjib.ir/shownews/138398/وضعیت-بنزین-در-بودجه-سال-۱۴۰۵/,3795,سه شنبه,6,آبان,1404,22,36,16
یارانه خانوارها بر چه اساسی حذف می شود؟,https://www.iranjib.ir/shownews/138397/یارانه-خانوارها-بر-چه-اساسی-حذف-می-شود؟/,7277,سه شنبه,6,آبان,1404,21,56,45
قبوض برق هیچ تغییری نکرده است,https://www.iranjib.ir/shownews/138396/قبوض-برق-هیچ-تغییری-نکرده-است/,998,سه شنبه,6,آبان,1404,21,29,37
در ایران چند نفر مازراتی دارند؟,https://www.iranjib.ir/shownews/138395/در-ایران-چند-نفر-مازراتی-دارند؟/,8585,سه شنبه,6,آبان,1404,21,3,17
آخرین وضعیت انتقال بانک آینده به بانک ملی,https://www.iranjib.ir/shownews/138394/آخرین-وضعیت-انتقال-بانک-آینده-به-بانک-ملی/,3712,سه شنبه,6,آبان,1404,20,35,41
600 هزار ماینر غیرمجاز در کشور فعال است,https://www.iranjib.ir/shownews/138393/600-هزار-ماینر-غیرمجاز-در-کشور-فعال-است/,2343,سه شنبه,6,آبان,1404,19,56,13
رکود شدید و بی سابقه در بازار خودرو,https://www.iranjib.ir/shownews/138392/رکود-شدید-و-بی-سابقه-در-بازار-خودرو/,8467,سه شنبه,6,آبان,1404,19,17,35
هواپیمای ایرانی به پرواز در آمد,https://www.iranjib.ir/shownews/138391/هواپیمای-ایرانی-به-پرواز-در-آمد/,36227,سه شنبه,6,آبان,1404,18,33,15
نرخ تورم مهر ماه 1404 اعلام شد,https://www.iranjib.ir/shownews/138389/نرخ-تورم-مهر-ماه-1404-اعلام-شد/,2616,سه شنبه,6,آبان,1404,18,3,6
قیمت کود کشاورزی 11 برابر شد,https://www.iranjib.ir/shownews/138388/قیمت-کود-کشاورزی-11-برابر-شد/,23130,سه شنبه,6,آبان,1404,17,28,11
قیمت جدید محصولات هایما شرکت ایران خودرو اعلام شد,https://www.iranjib.ir/shownews/138390/قیمت-جدید-محصولات-هایما-شرکت-ایران-خودرو-اعلام-شد/,32216,سه شنبه,6,آبان,1404,17,17,35
تورم مهرماه 1404 اعلام شد,https://www.iranjib.ir/shownews/138386/تورم-مهرماه-1404-اعلام-شد-/,1745,سه شنبه,6,آبان,1404,16,40,19
30 میلیون تومان، مرز رفاه یا حد بقا در تهران؟,https://www.iranjib.ir/shownews/138384/30-میلیون-تومان،-مرز-رفاه-یا-حد-بقا-در-تهران؟/,2746,سه شنبه,6,آبان,1404,16,27,43
قیمت نهایی محصولات کیا با مدل 2025 در ایران اعلام شد,https://www.iranjib.ir/shownews/138387/قیمت-نهایی-محصولات-کیا-با-مدل-2025-در-ایران-اعلام-شد/,13927,سه شنبه,6,آبان,1404,15,56,25
گزارش روزنامه هم‌میهن از ناگفته‌های شاکی پرونده و اظهارات وکیل پژمان جمشیدی,https://www.iranjib.ir/shownews/138385/گزارش-روزنامه-هم‌میهن-از-ناگفته‌های-شاکی-پرونده-و-اظهارات-وکیل-پژمان-جمشیدی/,8139,سه شنبه,6,آبان,1404,15,39,23
تاریخ جدید قرعه کشی محصولات ایران خودرو اعلام شد,https://www.iranjib.ir/shownews/138383/تاریخ-جدید-قرعه-کشی-محصولات-ایران-خودرو-اعلام-شد/,26445,سه شنبه,6,آبان,1404,15,23,25
قیمت برنج چقدر باید باشد؟,https://www.iranjib.ir/shownews/138381/قیمت-برنج-چقدر-باید-باشد؟/,2692,سه شنبه,6,آبان,1404,14,42,32
رشد 48 هزار واحدی شاخص بورس,https://www.iranjib.ir/shownews/138380/رشد-48-هزار-واحدی-شاخص-بورس/,1684,سه شنبه,6,آبان,1404,14,4,9
شرایط فروش فوری خودرو چانگان برقی شرکت سایپا,https://www.iranjib.ir/shownews/138382/شرایط-فروش-فوری-خودرو-چانگان-برقی-شرکت-سایپا/,18141,سه شنبه,6,آبان,1404,13,17,58
1,https://www.iranjib.ir/jax/showarchive.php?p=1&_id=1,78910111213141516171819202125,,,,,0,0,0
قیمت سکه و طلا امروز سه شنبه 1404/08/06,https://www.iranjib.ir/shownews/138379/قیمت-سکه-و-طلا-امروز-سه-شنبه-1404-08-06/,43210,سه شنبه,6,آبان,1404,12,56,38
اکنون زمان مناسبی برای خرید طلا است,https://www.iranjib.ir/shownews/138378/اکنون-زمان-مناسبی-برای-خرید-طلا-است/,40581,سه شنبه,6,آبان,1404,12,49,34
